activity_id,tenant_id,activity_type,activity_date,outcome,days_to_renewal
act_01374,ten_188,support_ticket,2024-06-04,positive,-102
act_01375,ten_188,meeting_held,2024-01-21,positive,33
act_01376,ten_188,call_completed,2024-01-04,neutral,50
act_01377,ten_188,meeting_held,2024-06-26,positive,-124
act_01378,ten_188,support_ticket,2024-02-03,positive,20
act_01379,ten_189,qbr_completed,2024-01-21,positive,56
act_01380,ten_189,support_ticket,2024-04-03,neutral,-17
act_01381,ten_190,call_completed,2024-06-08,negative,-145
act_01382,ten_190,qbr_completed,2024-03-26,neutral,-71
act_01383,ten_190,support_ticket,2024-03-12,positive,-57
act_01384,ten_190,email_sent,2024-01-27,no_response,-12
act_01385,ten_190,email_sent,2024-06-12,neutral,-149
act_01386,ten_190,call_completed,2024-01-29,no_response,-14
act_01387,ten_190,email_sent,2024-05-28,positive,-134
act_01388,ten_190,email_sent,2024-06-25,positive,-162
act_01389,ten_190,qbr_completed,2024-03-04,positive,-49
act_01390,ten_190,support_ticket,2024-03-23,positive,-68
act_01391,ten_191,email_sent,2024-05-06,neutral,-11
act_01392,ten_191,meeting_held,2024-01-07,negative,109
act_01393,ten_191,support_ticket,2024-03-29,positive,27
act_01394,ten_191,email_sent,2024-01-02,positive,114
act_01395,ten_191,qbr_completed,2024-05-05,neutral,-10
act_01396,ten_192,support_ticket,2024-06-15,neutral,-19
act_01397,ten_192,email_sent,2024-01-12,negative,136
act_01398,ten_192,qbr_completed,2024-02-18,positive,99
act_01399,ten_192,support_ticket,2024-05-21,positive,6
act_01400,ten_192,call_completed,2024-02-26,neutral,91
act_01401,ten_192,meeting_held,2024-01-15,positive,133
act_01402,ten_192,email_sent,2024-05-12,neutral,15
act_01403,ten_192,call_completed,2024-01-15,negative,133
act_01404,ten_193,email_sent,2024-06-29,negative,136
act_01405,ten_193,email_sent,2024-01-04,positive,313
act_01406,ten_193,qbr_completed,2024-03-09,positive,248
act_01407,ten_193,email_sent,2024-01-23,negative,294
act_01408,ten_193,email_sent,2024-02-20,no_response,266
act_01409,ten_193,qbr_completed,2024-02-03,positive,283
act_01410,ten_193,email_sent,2024-02-29,positive,257
act_01411,ten_193,email_sent,2024-05-25,neutral,171
act_01412,ten_193,support_ticket,2024-06-15,neutral,150
act_01413,ten_193,meeting_held,2024-02-25,neutral,261
act_01414,ten_193,call_completed,2024-01-27,positive,290
act_01415,ten_194,support_ticket,2024-07-17,no_response,114
act_01416,ten_194,meeting_held,2024-05-02,no_response,190
act_01417,ten_194,support_ticket,2024-01-11,neutral,302
act_01418,ten_194,call_completed,2024-01-24,negative,289
act_01419,ten_194,support_ticket,2024-02-13,neutral,269
act_01420,ten_194,call_completed,2024-05-02,no_response,190
act_01421,ten_194,meeting_held,2024-05-06,no_response,186
act_01422,ten_194,support_ticket,2024-06-27,neutral,134
act_01423,ten_194,qbr_completed,2024-01-14,neutral,299
act_01424,ten_194,meeting_held,2024-05-12,neutral,180
act_01425,ten_194,support_ticket,2024-07-04,neutral,127
act_01426,ten_194,meeting_held,2024-07-31,negative,100
act_01427,ten_194,email_sent,2024-05-29,negative,163
act_01428,ten_194,email_sent,2024-05-31,no_response,161
act_01429,ten_194,call_completed,2024-06-11,neutral,150
act_01430,ten_194,email_sent,2024-03-17,neutral,236
act_01431,ten_194,email_sent,2024-07-21,negative,110
act_01432,ten_194,qbr_completed,2024-07-29,no_response,102
act_01433,ten_195,call_completed,2024-06-24,positive,144
act_01434,ten_195,email_sent,2024-04-27,neutral,202
act_01435,ten_195,email_sent,2024-05-19,neutral,180
act_01436,ten_195,meeting_held,2024-01-04,positive,316
act_01437,ten_195,qbr_completed,2024-07-20,neutral,118
act_01438,ten_195,qbr_completed,2024-04-09,no_response,220
act_01439,ten_196,qbr_completed,2024-06-08,positive,-85
act_01440,ten_196,call_completed,2024-03-11,positive,4
act_01441,ten_196,meeting_held,2024-04-01,positive,-17
act_01442,ten_196,call_completed,2024-03-26,positive,-11
act_01443,ten_196,meeting_held,2024-02-01,neutral,43
act_01444,ten_196,support_ticket,2024-05-14,positive,-60
act_01445,ten_196,call_completed,2024-06-28,positive,-105
act_01446,ten_196,meeting_held,2024-01-05,neutral,70
act_01447,ten_196,support_ticket,2024-03-21,no_response,-6
act_01448,ten_196,call_completed,2024-05-16,negative,-62
act_01449,ten_196,support_ticket,2024-01-17,neutral,58
act_01450,ten_197,support_ticket,2024-04-02,neutral,251
act_01451,ten_197,call_completed,2024-01-06,neutral,338
act_01452,ten_198,call_completed,2024-04-22,positive,214
act_01453,ten_198,qbr_completed,2024-05-30,positive,176
act_01454,ten_199,qbr_completed,2024-04-20,neutral,14
act_01455,ten_199,call_completed,2024-06-12,neutral,-39
act_01456,ten_199,qbr_completed,2024-02-07,neutral,87
act_01457,ten_199,qbr_completed,2024-06-05,positive,-32
act_01458,ten_200,call_completed,2024-05-28,negative,26
act_01459,ten_201,qbr_completed,2024-02-27,positive,37
act_01460,ten_201,email_sent,2024-02-23,positive,41
act_01461,ten_201,support_ticket,2024-03-09,positive,26
act_01462,ten_201,email_sent,2024-02-26,positive,38
act_01463,ten_201,support_ticket,2024-04-01,positive,3
act_01464,ten_201,qbr_completed,2024-01-18,neutral,77
act_01465,ten_201,call_completed,2024-05-24,no_response,-50
act_01466,ten_201,call_completed,2024-06-20,no_response,-77
act_01467,ten_202,email_sent,2024-05-02,neutral,-19
act_01468,ten_202,qbr_completed,2024-03-11,neutral,33
act_01469,ten_202,meeting_held,2024-06-18,positive,-66
act_01470,ten_203,call_completed,2024-01-13,negative,118
act_01471,ten_203,qbr_completed,2024-06-09,positive,-30
act_01472,ten_203,call_completed,2024-06-23,neutral,-44
act_01473,ten_203,qbr_completed,2024-01-09,positive,122
act_01474,ten_203,support_ticket,2024-01-26,positive,105
act_01475,ten_203,support_ticket,2024-04-10,positive,30
act_01476,ten_203,meeting_held,2024-04-10,neutral,30
act_01477,ten_203,support_ticket,2024-05-17,positive,-7
act_01478,ten_203,qbr_completed,2024-05-11,neutral,-1
act_01479,ten_203,meeting_held,2024-03-02,no_response,69
act_01480,ten_203,qbr_completed,2024-03-07,no_response,64
act_01481,ten_203,call_completed,2024-05-10,no_response,0
act_01482,ten_203,meeting_held,2024-03-11,positive,60
act_01483,ten_204,call_completed,2024-06-14,positive,-101
act_01484,ten_204,call_completed,2024-04-23,positive,-49
act_01485,ten_204,qbr_completed,2024-04-13,neutral,-39
act_01486,ten_204,email_sent,2024-04-06,positive,-32
act_01487,ten_204,call_completed,2024-05-09,neutral,-65
act_01488,ten_204,meeting_held,2024-04-15,neutral,-41
act_01489,ten_204,email_sent,2024-01-14,no_response,51
act_01490,ten_204,call_completed,2024-02-16,positive,18
act_01491,ten_204,email_sent,2024-06-06,positive,-93
act_01492,ten_204,email_sent,2024-01-18,neutral,47
act_01493,ten_204,meeting_held,2024-01-23,positive,42
act_01494,ten_204,call_completed,2024-05-08,negative,-64
act_01495,ten_204,support_ticket,2024-02-07,neutral,27
act_01496,ten_205,email_sent,2024-03-04,positive,33
act_01497,ten_205,call_completed,2024-05-14,positive,-38
act_01498,ten_205,call_completed,2024-03-22,no_response,15
act_01499,ten_205,meeting_held,2024-05-26,positive,-50
act_01500,ten_205,support_ticket,2024-01-07,no_response,90
act_01501,ten_205,support_ticket,2024-06-24,neutral,-79
act_01502,ten_205,meeting_held,2024-02-21,positive,45
act_01503,ten_205,call_completed,2024-03-04,positive,33
act_01504,ten_205,meeting_held,2024-05-08,positive,-32
act_01505,ten_205,qbr_completed,2024-02-20,no_response,46
act_01506,ten_205,call_completed,2024-05-11,positive,-35
act_01507,ten_205,meeting_held,2024-02-08,neutral,58
act_01508,ten_205,support_ticket,2024-01-06,no_response,91
act_01509,ten_205,support_ticket,2024-01-27,no_response,70
act_01510,ten_205,meeting_held,2024-04-23,positive,-17
act_01511,ten_205,support_ticket,2024-06-30,neutral,-85
act_01512,ten_205,meeting_held,2024-06-29,positive,-84
act_01513,ten_206,call_completed,2024-05-18,positive,-97
act_01514,ten_206,call_completed,2024-05-09,positive,-88
act_01515,ten_206,qbr_completed,2024-04-17,neutral,-66
act_01516,ten_206,meeting_held,2024-04-27,positive,-76
act_01517,ten_206,email_sent,2024-01-21,positive,21
act_01518,ten_206,meeting_held,2024-03-04,positive,-22
act_01519,ten_206,support_ticket,2024-03-10,positive,-28
act_01520,ten_206,email_sent,2024-04-18,positive,-67
act_01521,ten_206,support_ticket,2024-01-14,positive,28
act_01522,ten_206,meeting_held,2024-06-24,positive,-134
act_01523,ten_206,meeting_held,2024-01-10,positive,32
act_01524,ten_206,support_ticket,2024-04-29,no_response,-78
act_01525,ten_206,call_completed,2024-05-19,positive,-98
act_01526,ten_206,email_sent,2024-03-01,positive,-19
act_01527,ten_206,email_sent,2024-01-16,neutral,26
act_01528,ten_206,email_sent,2024-03-02,neutral,-20
act_01529,ten_206,call_completed,2024-06-10,negative,-120
act_01530,ten_207,qbr_completed,2024-04-28,neutral,34
act_01531,ten_207,qbr_completed,2024-01-11,positive,142
act_01532,ten_208,call_completed,2024-05-18,neutral,43
act_01533,ten_208,support_ticket,2024-04-27,no_response,64
act_01534,ten_208,call_completed,2024-04-07,positive,84
act_01535,ten_208,support_ticket,2024-04-21,positive,70
act_01536,ten_208,call_completed,2024-04-02,neutral,89
act_01537,ten_208,call_completed,2024-02-08,neutral,143
act_01538,ten_209,call_completed,2024-04-09,no_response,88
act_01539,ten_209,email_sent,2024-05-16,positive,51
act_01540,ten_210,qbr_completed,2024-01-22,neutral,204
act_01541,ten_210,call_completed,2024-04-11,positive,124
act_01542,ten_210,support_ticket,2024-05-18,positive,87
act_01543,ten_210,call_completed,2024-03-02,no_response,164
act_01544,ten_210,call_completed,2024-05-03,positive,102
act_01545,ten_210,email_sent,2024-03-26,neutral,140
act_01546,ten_210,email_sent,2024-03-08,neutral,158
act_01547,ten_210,email_sent,2024-02-16,positive,179
act_01548,ten_210,qbr_completed,2024-01-08,neutral,218
act_01549,ten_210,support_ticket,2024-05-17,no_response,88
act_01550,ten_210,call_completed,2024-03-31,neutral,135
act_01551,ten_210,meeting_held,2024-04-20,negative,115
act_01552,ten_210,email_sent,2024-05-27,neutral,78
act_01553,ten_210,email_sent,2024-01-13,positive,213
act_01554,ten_210,email_sent,2024-04-02,neutral,133
act_01555,ten_210,support_ticket,2024-02-22,positive,173
act_01556,ten_210,meeting_held,2024-03-23,neutral,143
act_01557,ten_210,email_sent,2024-06-07,no_response,67
act_01558,ten_211,call_completed,2024-02-13,no_response,-26
act_01559,ten_211,email_sent,2024-02-23,negative,-36
act_01560,ten_211,qbr_completed,2024-04-01,positive,-74
act_01561,ten_211,support_ticket,2024-02-27,positive,-40
act_01562,ten_211,qbr_completed,2024-03-02,positive,-44
act_01563,ten_212,call_completed,2024-06-11,positive,-91
act_01564,ten_212,qbr_completed,2024-06-23,positive,-103
act_01565,ten_212,call_completed,2024-05-29,neutral,-78
act_01566,ten_212,support_ticket,2024-05-13,neutral,-62
act_01567,ten_212,email_sent,2024-05-12,positive,-61
act_01568,ten_212,support_ticket,2024-04-22,neutral,-41
act_01569,ten_212,support_ticket,2024-05-31,neutral,-80
act_01570,ten_212,call_completed,2024-06-27,positive,-107
act_01571,ten_212,meeting_held,2024-01-05,neutral,67
act_01572,ten_212,call_completed,2024-06-07,neutral,-87
act_01573,ten_212,call_completed,2024-04-29,positive,-48
act_01574,ten_212,email_sent,2024-02-09,no_response,32
act_01575,ten_213,call_completed,2024-06-18,positive,-73
act_01576,ten_213,qbr_completed,2024-04-04,neutral,2
act_01577,ten_213,email_sent,2024-04-11,positive,-5
act_01578,ten_214,call_completed,2024-03-28,neutral,142
act_01579,ten_214,support_ticket,2024-03-26,neutral,144
act_01580,ten_214,support_ticket,2024-03-07,positive,163
act_01581,ten_215,qbr_completed,2024-01-02,no_response,37
act_01582,ten_215,meeting_held,2024-01-20,no_response,19
act_01583,ten_215,support_ticket,2024-01-03,neutral,36
act_01584,ten_215,meeting_held,2024-01-13,no_response,26
act_01585,ten_215,meeting_held,2024-01-25,no_response,14
act_01586,ten_216,qbr_completed,2024-01-20,positive,263
act_01587,ten_216,support_ticket,2024-03-24,neutral,199
act_01588,ten_216,meeting_held,2024-03-28,no_response,195
act_01589,ten_216,meeting_held,2024-02-22,neutral,230
act_01590,ten_216,email_sent,2024-03-11,neutral,212
act_01591,ten_216,call_completed,2024-01-04,negative,279
act_01592,ten_216,qbr_completed,2024-03-29,positive,194
act_01593,ten_216,email_sent,2024-01-26,positive,257
act_01594,ten_216,call_completed,2024-06-24,no_response,107
act_01595,ten_216,call_completed,2024-04-05,no_response,187
act_01596,ten_217,support_ticket,2024-01-11,negative,53
act_01597,ten_217,call_completed,2024-01-13,no_response,51
act_01598,ten_217,email_sent,2024-01-09,negative,55
act_01599,ten_217,qbr_completed,2024-01-14,neutral,50
act_01600,ten_217,meeting_held,2024-01-11,negative,53
act_01601,ten_217,support_ticket,2024-01-12,no_response,52
act_01602,ten_217,meeting_held,2024-01-14,no_response,50
act_01603,ten_217,support_ticket,2024-01-11,no_response,53
act_01604,ten_218,qbr_completed,2024-05-07,positive,113
act_01605,ten_218,call_completed,2024-06-19,neutral,70
act_01606,ten_218,call_completed,2024-03-10,neutral,171
act_01607,ten_218,support_ticket,2024-03-25,no_response,156
act_01608,ten_218,call_completed,2024-05-22,negative,98
act_01609,ten_218,email_sent,2024-06-20,positive,69
act_01610,ten_219,meeting_held,2024-06-11,neutral,84
act_01611,ten_219,support_ticket,2024-03-30,neutral,157
act_01612,ten_219,call_completed,2024-01-10,neutral,237
act_01613,ten_220,support_ticket,2024-05-13,neutral,-95
act_01614,ten_221,meeting_held,2024-01-28,positive,231
act_01615,ten_221,email_sent,2024-06-21,neutral,86
act_01616,ten_221,call_completed,2024-02-05,positive,223
act_01617,ten_221,email_sent,2024-03-07,negative,192
act_01618,ten_222,meeting_held,2024-01-15,positive,350
act_01619,ten_223,support_ticket,2024-04-16,positive,35
act_01620,ten_223,support_ticket,2024-01-03,positive,139
act_01621,ten_223,email_sent,2024-04-10,neutral,41
act_01622,ten_223,call_completed,2024-06-13,no_response,-23
act_01623,ten_224,qbr_completed,2024-02-20,neutral,248
act_01624,ten_224,email_sent,2024-04-15,neutral,193
act_01625,ten_225,email_sent,2024-03-26,neutral,-61
act_01626,ten_225,call_completed,2024-03-14,positive,-49
act_01627,ten_225,support_ticket,2024-05-05,positive,-101
act_01628,ten_225,support_ticket,2024-03-04,neutral,-39
act_01629,ten_225,support_ticket,2024-03-20,neutral,-55
act_01630,ten_225,call_completed,2024-05-21,negative,-117
act_01631,ten_225,call_completed,2024-03-31,positive,-66
act_01632,ten_225,meeting_held,2024-06-04,positive,-131
act_01633,ten_225,meeting_held,2024-05-05,positive,-101
act_01634,ten_225,meeting_held,2024-06-24,no_response,-151
act_01635,ten_225,email_sent,2024-06-27,neutral,-154
act_01636,ten_225,call_completed,2024-04-28,neutral,-94
act_01637,ten_225,email_sent,2024-03-17,negative,-52
act_01638,ten_225,qbr_completed,2024-04-04,no_response,-70
act_01639,ten_225,support_ticket,2024-05-15,positive,-111
act_01640,ten_226,meeting_held,2024-03-07,positive,256
act_01641,ten_226,support_ticket,2024-04-16,no_response,216
act_01642,ten_226,support_ticket,2024-03-19,negative,244
act_01643,ten_226,qbr_completed,2024-03-17,positive,246
act_01644,ten_226,call_completed,2024-01-13,positive,310
act_01645,ten_226,meeting_held,2024-02-29,neutral,263
act_01646,ten_227,call_completed,2024-02-03,neutral,-2
act_01647,ten_228,qbr_completed,2024-04-09,positive,65
act_01648,ten_228,call_completed,2024-02-17,neutral,117
act_01649,ten_228,meeting_held,2024-01-10,no_response,155
act_01650,ten_228,qbr_completed,2024-05-24,positive,20
act_01651,ten_228,call_completed,2024-01-11,neutral,154
act_01652,ten_229,qbr_completed,2024-01-02,positive,54
act_01653,ten_229,email_sent,2024-06-19,neutral,-115
act_01654,ten_229,qbr_completed,2024-02-25,neutral,0
act_01655,ten_229,call_completed,2024-02-24,no_response,1
act_01656,ten_229,email_sent,2024-05-02,no_response,-67
act_01657,ten_229,call_completed,2024-05-01,positive,-66
act_01658,ten_229,support_ticket,2024-05-28,neutral,-93
act_01659,ten_230,meeting_held,2024-02-09,positive,110
act_01660,ten_230,email_sent,2024-02-14,neutral,105
act_01661,ten_230,support_ticket,2024-01-05,negative,145
act_01662,ten_230,call_completed,2024-03-23,neutral,67
act_01663,ten_230,call_completed,2024-02-02,neutral,117
act_01664,ten_230,qbr_completed,2024-02-03,negative,116
act_01665,ten_231,call_completed,2024-04-24,neutral,47
act_01666,ten_231,support_ticket,2024-04-19,neutral,52
act_01667,ten_231,email_sent,2024-05-25,positive,16
act_01668,ten_231,call_completed,2024-05-07,positive,34
act_01669,ten_231,email_sent,2024-02-28,neutral,103
act_01670,ten_231,email_sent,2024-01-03,neutral,159
act_01671,ten_231,qbr_completed,2024-04-21,no_response,50
act_01672,ten_231,meeting_held,2024-06-14,neutral,-4
act_01673,ten_232,support_ticket,2024-02-01,positive,-19
act_01674,ten_232,call_completed,2024-04-29,neutral,-107
act_01675,ten_232,support_ticket,2024-06-22,negative,-161
act_01676,ten_232,email_sent,2024-04-01,no_response,-79
act_01677,ten_232,support_ticket,2024-04-30,positive,-108
act_01678,ten_233,email_sent,2024-03-24,positive,-57
